date,title,url,content
20200101,"과천시, 새해 맞아 내달 지역화폐 10% 할인 판매",https://n.news.naver.com/mnews/article/001/0011308619,"(과천=연합뉴스) 김인유 기자 = 경기 과천시는 2020년 새해를 맞아 1월 한 달 간 지역화폐인 '과천토리'를 10% 할인해 판매한다고 1일 밝혔다.과천 지역화폐 새해 특별할인[과천시 제공. 재판매 및DB금지]과천토리는 평상시 1인당 월 40만원의 한도 내에서 6% 할인된 금액으로 구매할 수 있으나, 1월에는 10% 할인이 적용돼 36만원에 살 수 있다.10% 할인 판매는 15억원 규모 내에서 진행되며, 해당 금액이 소진될 경우 할인 판매는 조기 종료된다.종이형 과천토리는 신분증을 지참하고 관내 농협 지점 9곳을 방문해 구매할 수 있고, 카드형은 농협중앙회 지점 5곳(단위 농협 제외)과 스마트폰 앱 '경기지역 화폐'를 통해 살 수 있다.지난해 4월 발행된 '과천토리'는 당초 발행 목표 금액인 50억원을 넘어 12월 말 현재 77억원이 발행됐다.과천시는 시민 수요를 반영해 올해 과천토리 발행 규모를 124억원으로 늘렸다.hedgehog@yna.co.kr▶확 달라진 연합뉴스 웹을 만나보세요▶네이버 [연합뉴스] 채널 구독▶뭐 하고 놀까? #흥"
20200101,브라질 헤알화 가치 신흥국 통화 중 선방…경제회복 효과,https://n.news.naver.com/mnews/article/001/0011308309,"아르헨·터키·칠레 등과 비교해 하락폭 적어(상파울루=연합뉴스) 김재순 특파원 = 브라질 헤알화의 가치가 하락했으나 다른 신흥국 통화와 비교해 하락 폭은 적은 것으로 나타났다.한때 사상 최악의 침체에 빠졌던 브라질 경제가 뚜렷한 회복세로 돌아서고 있다는 국내외 평가가 헤알화 가치를 떠받치는 요인이라는 분석이 나온다.31일(현지시간) 브라질 일간 에스타두 지 상파울루에 따르면 지난 27일을 기준으로 44개국 통화 가치를 분석한 결과 헤알화 가치는 4.5% 하락했다.주요 신흥국 가운데 아르헨티나 페소화(-58.85%), 우루과이 페소화(-16.29%), 터키 리라화(-12.89%), 칠레 페소화(-7.87%) 등과 비교하면 선방했다.브라질 헤알화 [국영 뉴스통신 아젠시아 브라질]지난 2018년에는 헤알화 가치가 16.94% 하락했고, 마지막 거래일 환율은 3.876헤알이었다.2019년 마지막 거래일인 전날에는 4.013헤알에 마감됐고, 환율은 2019년 전체로 3.5% 올랐다.지난달 27일에는 환율이 4.25헤알을 기록해 1994년 헤알 플랜(PlanoReal) 도입 이래 최고치를 기록하기도 했다.헤알 플랜은 연간 물가 상승률이 5천%를 넘는 상황에서 나온 것으로, 미국 달러화와 교환 비율을 1대 1로 묶는 고정환율제를 바탕으로 헤알화를 새 통화로 도입한 방안이었다.한편, 브라질의 보유 외환이 충분한 것도 헤알화 가치의 하락 폭을 줄이는 요인이 되고 있다.외화보유액은 전날을 기준으로 3천564억8천100만 달러를 기록하고 있다.브라질의 외화보유액은 과거 지속적인 경제성장과 외국인 투자 확대에 힘입어 연평균 25%씩 증가했다. 2002년에 377억 달러였으나 2011년부터 3천억 달러를 넘어섰다.fidelis21c@yna.co.kr▶확 달라진 연합뉴스 웹을 만나보세요▶네이버 [연합뉴스] 채널 구독▶뭐 하고 놀까? #흥"
20200101,"외환당국, 3분기 28억7천만달러 순매도…시장안정조치(종합)",https://n.news.naver.com/mnews/article/001/0011307685,"달러[연합뉴스TV제공](서울=연합뉴스) 정수연 기자 = 외환당국이 지난 3분기(7~9월) 시장안정을 위해 외환시장에서 28억7천만달러를 순매도했다고 한국은행이 31일 공개했다.지난 1·2분기 통틀어 38억달러를 순매도한 것과 비교하면 작지 않은 규모다.지난 7∼8월 원/달러 환율은 미·중 무역갈등과 일본 수출규제 등으로 급등세를 보였다.8월 초에는 미중 갈등이 환율전쟁으로 번질 수 있다는 우려가 나오며 원/달러 환율이 1,200원대로 올라섰다.미국이 중국을 환율조작국으로 지정한 직후인 8월 6일 원/달러 환율은 장중 1,223.0원까지 상승했다가 외환당국의 구두 개입성 발언이 나온 가운데 전날과 같은 1,215.3원에 마감한 바 있다.한은 관계자는 ""이 시기 위안화 가치가 달러당 7위안까지 낮아지는 등 원/달러 환율 상승 압력이 컸다""며 ""당국이 시장안정에 대한 의지를 수차례 밝힌 데 이어 일부 안정화 조치를 취한 결과""라고 말했다.한은과 기획재정부는 지난 3월부터 반기별로 시장안정조치 내역을 공개해왔다. 국제통화기금(IMF)의 권고를 수용한 데 따른 것이다.한은은 이날 3분기 내역을 시작으로 앞으로는 분기별 내역을 공표할 예정이다. 4분기 내역은 내년 3월말 공개한다.jsy@yna.co.kr▶확 달라진 연합뉴스 웹을 만나보세요▶네이버 [연합뉴스] 채널 구독▶뭐 하고 놀까? #흥"
20200101,"[1보] 외환당국, 3분기 중 28억7천만달러 순매도",https://n.news.naver.com/mnews/article/001/0011307618,"한국은행·기재부, 외환시장 개입내역 공개달러[연합뉴스TV제공]▶확 달라진 연합뉴스 웹을 만나보세요▶네이버 [연합뉴스] 채널 구독▶뭐 하고 놀까? #흥"
20200101,2019년 달러 대비 엔환율 변동폭 6.82엔…1998년 이후 최소,https://n.news.naver.com/mnews/article/001/0011307216,"(도쿄=연합뉴스) 박세진 특파원 = 도쿄 외환 시장에서 미 달러화 대비 엔화 환율의 등락폭이 올해 20여년 만에 가장 작았던 것으로 나타났다.요미우리신문이 일본은행 자료를 인용해 31일 보도한 내용에 따르면 올해 도쿄 외환시장에서 달러 대비 엔화 가치가 최저로 떨어진 것은 4월 17일의 112.02엔, 최고치는 8월 13일의 105.20엔이었다.이에 따라 최저가와 최고가의 차인 변동폭은 6.82엔으로, 자료를 확인할 수 있는 1998년 이후 가장 작았다.올해 변동폭은 작년(9.28엔)과 비교해도 2.46엔 축소됐다.달러 대비 엔화 환율 연간 변동폭은 아시아권 외환위기 후인 1998년 32.69엔에 달했고, 미국 투자은행인 리먼 브러더스의 파산으로 세계금융가 닥친 2008년에는 22.42엔을 기록했다.요미우리는 세계 자산시장에서 안전자산으로 통하는 엔화의 환율 변동폭이 작아지는 이유로 일본의 무역흑자가 줄면서 일본 기업들이 벌어들인 달러화를 엔화로 바꿀 기회가 줄어들고 있는 점을 꼽았다.또 일본 기업의 해외 투자가 주식 매입에서 기업 인수 쪽으로 바뀌고 있는 것이 영향을 미치는 것으로 분석했다.요미우리는 새해에도 엔화 환율 변동폭이 크지 않을 것으로 예상하는 시장 관계자들이 많지만 미국 주가가 하락으로 돌아서고 미 연방준비제도(Fed·연준)가 금리 인하 쪽으로 움직일 경우에는 달러당 101엔 전후까지 엔고가 진행될 수 있다는 전문가 견해를 함께 소개했다.일본 엔화 환율(PG) [장현경 제작 사진합성]parksj@yna.co.kr▶확 달라진 연합뉴스 웹을 만나보세요▶네이버 [연합뉴스] 채널 구독▶뭐 하고 놀까? #흥"
20200101,브라질 증시 올해 32% 올라…내년에도 상승세 이어갈 듯,https://n.news.naver.com/mnews/article/001/0011306499,"헤알화 가치는 3.5% 하락(상파울루=연합뉴스) 김재순 특파원 = 브라질 상파울루 증시가 올해 들어 32% 가까이 오른 상태로 한해 거래를 마무리했다.30일(현지시간) 상파울루 증시의 보베스파(Bovespa) 지수는 전날보다 0.76% 떨어진 115,645포인트로 마감했다.그러나 지난해 마지막 거래일(87,887포인트)과 비교하면 올해 전체적으로는 31.58% 올랐다.이로써 보베스파 지수는 2016년 38.93%, 2017년 26.86%, 2018년 15.03% 오른 데 이어 올해까지 4년 연속 상승세를 유지했다.보베스파 지수는 지난 26일에는 사상 최고치인 117,203포인트까지 오른 바 있다.상파울루 증권거래소 [브라질 뉴스포털UOL]상파울루 증시는 내년에도 상승세를 이어갈 것으로 관측됐다.증시 전문가들은 보베스파 지수가 내년에 9%(125,000포인트)∼21%(139,000포인트) 상승률 사이에서 등락을 거듭할 것으로 예상했다. 내년 말까지는 보베스파 지수가 15%가량 올라 132,000포인트대를 기록할 것으로 내다봤다.상파울루 증시의 상승세는 브라질 경제에 대한 신뢰도 제고가 뒷받침되고 있다.브라질의 부도 위험 지표인 신용부도스와프(CDS) 프리미엄은 지난 2010년 이래 9년 만에 가장 낮은 수준을 유지하고 있다.미국 달러화 대비 헤알화 환율은 이날 0.91% 떨어진 달러당 4.013헤알에 마감됐다.31일에도 외환시장이 열리기는 하지만, 관례상 거래량이 극히 적어 환율에 거의 영향을 미치지 않는다.헤알화 환율은 올해 전체로는 3.5% 올랐다. 헤알화 가치가 그만큼 하락했다는 뜻이다.환율은 지난달 27일에는 4.25헤알을 기록하기도 했다. 당시 환율 상승률은 10%에 육박했다.fidelis21c@yna.co.kr▶확 달라진 연합뉴스 웹을 만나보세요▶네이버 [연합뉴스] 채널 구독▶뭐 하고 놀까? #흥"
20200101,올해 원/달러 환율 롤러코스터…연중 변동폭 110원 달해,https://n.news.naver.com/mnews/article/001/0011305559,"내년 연평균 원/달러 환율 1,165원 안팎 전망 많아30일 오전 코스피지수와 원/달러 환율(서울=연합뉴스) 정하종 기자 = 코스피가 보합세를 보인 30일 오전 서울 중구KEB하나은행 딜링룸에서 딜러들이 업무에 한창이다. 2019.12.30chc@yna.co.kr(서울=연합뉴스) 성서호 정수연 기자 = 올해 원/달러 환율은 롤러코스터를 타는 듯했다. 연중 고점과 저점 차이가 110원 가까이에 달했다.국내 성장세가 낮아진 가운데 미·중 무역분쟁, 일본 수출규제, 홍콩 시위 등 재료가 위력을 떨친 한해였다.전문가들은 내년 연평균 원/달러 환율을 올해와 비슷한 1,165원 안팎으로 전망했다. 내년 한국 성장률이 올해와 비슷하거나 소폭 오르는 데 그치면서 원화가 강세를 나타내기 어렵다는 이유에서다.올해 마지막 거래일인 30일 서울 외환시장에서 원/달러 환율은 달러당 1,156.4원에 거래를 마쳤다. 첫 거래일인 1월 2일 종가(1,119.0원)보다 37.4원 올랐다.원/달러 환율 종가 기준 연고점은 1,222.2원(8월 13일)이었다. 이는 2016년 3월 이후 최고치다. 연저점은 1,112.7원(1월 31일)이다. 연중 변동폭이 109.5원에 이른다.올 한해 원/달러 흐름을 보면 1∼3월에는 1,110∼1,130원대에서 비교적 안정적으로 움직였다.그러다가 1분기 한국 경제가 전분기보다 역성장했다는 소식이 나온 4월 말에 단숨에 1,150원 후반대로 치솟았다. 성장률 하락에 미중 무역분쟁 격화 우려, 일본 수출규제까지 겹치며 투자심리는 악화 흐름을 이어갔다.미국, 중국 환율조작국 지정 (PG)[권도윤 제작] 사진합성·일러스트8월 들어서는 미중 갈등과 홍콩 악재로 글로벌 금융시장이 요동쳤고, 원/달러 환율도 치솟았다.위안화 가치가 달러당 7위안까지 낮아지는 '포치'(破七) 현상이 발생하자 미국 재무부는 8월 5일(현지시간) 중국을 환율조작국으로 전격 지정했다. 이에 무역갈등이 환율전쟁으로 번질 수 있다는 우려가 확산하는 가운데 원/달러 환율은 이날 장중 1,220원을 돌파했다. 이날 코스피지수는 1,900대 초반으로 주저앉았다.여기에 홍콩시위가 격화하며 중국 정부가 병력을 투입할 수 있다는 우려마저 가세하자 8월 13일 원/달러 환율은 1,222.2원으로 올라 2016년 3월 2일(1,227.5원) 이후 최고치를 찍었다.이후 9월 들어서 미중 무역협상이 재개되면서 원/달러 환율이 1,200원 이하로 내려가는 등 '숨 고르기' 양상을 보였다. 이후 1단계 무역합의 소식에 위험선호 심리가 회복하며 1,150원대까지 낮아지는 흐름을 보인 가운데 한해를 마쳤다.미중 정상 1단계 무역 합의 (PG)[장현경 제작] 일러스트전문가들은 내년 원/달러 환율이 올해처럼 급등세를 타진 않겠으나, 국내 성장세가 크게 회복하지 못하면서 연평균 1,165원 안팎에서 움직일 것으로 보고 있다.이는 2018년 연평균 환율(1,100.58원)보다 높고 올해(1,166.11원)와 비슷한 수치다.공동락 대신증권 연구원은 ""미중 무역분쟁이 완화하며 내년 원/달러 환율은 올해 4분기보다 낮아질 것""이라며 ""2020년 연평균 원달러 환율은 1,165원을 나타낼 것""이라고 전망했다.자본시장연구원은 ""내년 국내 성장률 회복세가 미약해 원/달러 환율이 과거와 같은 수준으로 하락하기 어렵다""며 ""내년 환율은 1,110∼1,180원 사이에서 움직일 것""이라고 내다봤다.대외경제정책연구원은 ""최근 원/달러 환율이 미중 분쟁 전개에 따라 변동성이 커지고 있어 향후 무역 갈등이 재점화면 다시 상승할 수 있다""며 ""일본 수출규제나 북한 관련 리스크 등 대내 불안 요인도 산적해 있다""고 지적했다.내년에 국내 성장률이 더 낮아져 환율이 계속 오른다는 예상도 나온다.내년 성장률을 1.8%로 전망한LG경제연구원은 연평균 원/달러 환율을 1,220원으로 제시했다.과거 원/달러 환율이 1,200원을 넘어서는 때는 외환 위기 등 국내외 경제 불안이 발생했을 때였지만, 한국의 장기적인 성장세가 저하될 것이라는 우려가 반영되면서 원화 가치가 크게 떨어졌다는 게LG경제연구원 설명이다.jsy@yna.co.kr▶확 달라진 연합뉴스 웹을 만나보세요▶네이버 [연합뉴스] 채널 구독▶뭐 하고 놀까? #흥"
20200101,"외환시장 올해 마지막 거래일…원/달러 환율 1,156원에 마감",https://n.news.naver.com/mnews/article/001/0011305499,"원 달러  환율 (PG)[제작 최자윤] 일러스트(서울=연합뉴스) 정수연 기자 = 올해 마지막 거래일인 30일 원/달러 환율이 하락 마감했다.이날 서울 외환시장에서 원/달러 환율은 전 거래일보다 5.1원 내린 달러당 1,156.4원에 거래를 마쳤다.환율은 1.5원 하락한 1,160.0원에 개장해 낙폭을 확대했다.미·중 무역분쟁 완화에 글로벌 시장에서 주식과 신흥국 통화 등 위험자산 선호 심리가 나타난 영향이다.연말을 맞아 수출업체의 달러화 매도 물량이 나온 점도 장중 환율 하락세를 이끌었다.원/엔 재정환율은 오후 3시 30분 현재 100엔당 1,059.61원으로 전 거래일 오후 3시 30분 기준가(1,060.68원)에서 1.07원 내렸다.서울 외환시장은 오는 31일 휴장하고 내년 1월 2일 평소보다 한 시간 늦은 오전 10시 개장한다.jsy@yna.co.kr▶확 달라진 연합뉴스 웹을 만나보세요▶네이버 [연합뉴스] 채널 구독▶뭐 하고 놀까? #흥"
20200101,"위험선호 분위기 속 원/달러 환율 1,150원대로 하락 출발",https://n.news.naver.com/mnews/article/001/0011304099,"(서울=연합뉴스) 정수연 기자 = 30일 오전 원/달러 환율이 하락한 채로 출발했다.이날 서울 외환시장에서 원/달러 환율은 오전 9시 5분 현재 전 거래일보다 2.3원 내린 1,159.2원을 나타냈다.환율은 1.5원 하락한 1,160.0원에 개장해 낙폭을 소폭 키웠다.글로벌 금융·외환시장에서는 주식과 신흥국 통화 등 위험자산 선호 심리가 이어진 데 따른 영향을 받는 것으로 보인다.미중 무역합의 낙관론 속 27일 뉴욕증시의 다우존스30 산업평균지수, 스탠더드앤드푸어스(S&P) 500지수는 사상 최고치를 또 경신했다. 나스닥 지수는 장중 최고치를 새로 썼지만, 그간 상승에 따른 피로감에 소폭 하락한 채로 장을 마감했다.국내 지표도 개선 기미를 보였다.통계청이 발표한 11월 산업활동동향에 따르면 지난달 전 산업생산은 전월 대비 0.4%, 소매판매액은 3.0%, 설비투자는 1.1% 증가했다.이날 원/달러 환율은 월말 수출업체의 달러화 네고 물량, 외국인의 국내 증시 순매수 동향 등에 영향을 받을 전망이다.다만 이날이 올해 마지막 거래일인 만큼 거래량이 적어 장중 변동성은 크지 않을 것으로 보인다. 서울 외환시장은 오는 31일 휴장하고 내년 1월 2일 오전 10시 다시 문을 연다.원/엔 재정환율은 오전 9시 5분 현재 100엔당 1,059.54원으로 전 거래일 오후 3시 30분 기준가(1,060.68원)보다 1.14원 내렸다.미국 뉴욕 증권거래소[로이터=연합뉴스 자료사진]jsy@yna.co.kr(계속)▶확 달라진 연합뉴스 웹을 만나보세요▶네이버 [연합뉴스] 채널 구독▶뭐 하고 놀까? #흥"
20200101,하루20억달러 거래…내년 원/위안 직거래시장조성은행 11곳 선정,https://n.news.naver.com/mnews/article/001/0011303289,"(세종=연합뉴스) 이 율 기자 = 기획재정부와 한국은행은 내년 원/위안 직거래시장의 시장조성자로 올해와 같은 11개 은행을 선정했다고 29일 밝혔다.심화 되는 미국과 중국의 무역갈등 지난 5월 14일 서울 중구KEB하나은행 위변조대응센터에서 관계자가 미국 달러와 중국 위안화를 정리하고 있다. [ 연합뉴스 자료서진]국내 은행 중에서는 국민, 기업, 신한, 우리,KEB하나, 한국산업은행 등 6곳이 선정됐다.외국계 은행 국내 지점 중에서는 교통, 중국건설, 중국공상, 중국, 홍콩상하이은행 등 5곳이 선정됐다.정부와 한은은 원/위안 직거래 실적, 시장조성자 호가 제시 의무 이행도, 대고객 거래 규도 등을 종합적으로 감안해 시장조성자를 선정했다고 설명했다.시장조성자들은 앞으로 원/위안 직거래시장에서 연속적으로 매수·매도 가격을 제시해 가격 형성을 주도하게 된다. 시장에 유동성을 공급하는 역할도 맡는다.정부와 한은은 ""원/위안 직거래시장이 안정적으로 유지되도록 외환건전성부담금 감면 인센티브를 연장하는 등 시장조성자 은행에 대한 정책지원을 지속하고, 국내 기업들의 무역대금 결제시 위안화 활용도 제고 유도 등 실수요기반 확대를 위한 노력도 병행해나갈 것""이라고 밝혔다.2014년 12월 개설된 서울 원/위안 직거래 시장은 일평균 거래금액이 20억 달러 내외 수준에서 유지되고 있으며, 홍콩, 런던, 싱가포르와 함께 세계 4대 역외 위안화 거래 시장으로 성장했다.역외 위안화 거래 비중은 지난달 현재 홍콩 75.1%, 영국 런던 6.3%, 싱가포르 3.5%, 한국 3.0% 순이다.yulsid@yna.co.kr▶확 달라진 연합뉴스 웹을 만나보세요▶네이버 [연합뉴스] 채널 구독▶뭐 하고 놀까? #흥"
